id,pm10,pm25,pm1,co2,co,humidity,temperature,date,long,lat,datetime,seconde
8997,75,108,95,-8125,3.6,0,0,2018-01-04 15:15:57,-17.444000000000003,14.6978,2018-01-04 15:15:57,63.925139739701
8998,75,107,94,-8771,3.79,0,0,2018-01-04 15:15:58,-17.444000000000003,14.6978,2018-01-04 15:15:58,63.925138739701005
8999,75,107,94,-13815,3.6,0,0,2018-01-04 15:16:01,-17.444000000000003,14.6978,2018-01-04 15:16:01,63.925135739701005
9000,74,102,92,-11319,3.65,0,0,2018-01-04 15:16:02,-17.444000000000003,14.6978,2018-01-04 15:16:02,63.925134739701
9001,74,103,92,-18650,3.61,0,0,2018-01-04 15:16:04,-17.444000000000003,14.6978,2018-01-04 15:16:04,63.925132739701006
9002,73,101,90,-18650,3.62,0,0,2018-01-04 15:16:06,-17.444000000000003,14.6978,2018-01-04 15:16:06,63.925130739701004
9003,73,101,90,-20412,3.61,0,0,2018-01-04 15:16:07,-17.444000000000003,14.6978,2018-01-04 15:16:07,63.925129739701006
9004,73,104,91,-16861,3.61,0,0,2018-01-04 15:16:09,-17.444000000000003,14.6978,2018-01-04 15:16:09,63.925127739701004
9005,71,101,88,-14430,3.6,0,0,2018-01-04 15:16:11,-17.444000000000003,14.6978,2018-01-04 15:16:11,63.925125739701
9006,68,96,83,-19241,3.61,0,0,2018-01-04 15:16:13,-17.444000000000003,14.6978,2018-01-04 15:16:13,63.925123739701
9007,54,78,66,-20993,3.6,0,0,2018-01-04 15:16:15,-17.444000000000003,14.6978,2018-01-04 15:16:15,63.925121739701005
9008,45,70,58,-19828,3.62,0,0,2018-01-04 15:16:17,-17.444000000000003,14.6978,2018-01-04 15:16:17,63.925119739701
9009,38,60,49,-22146,3.63,0,0,2018-01-04 15:16:18,-17.444000000000003,14.6978,2018-01-04 15:16:18,63.925118739701006
9010,38,61,50,-15042,3.62,0,0,2018-01-04 15:16:20,-17.444000000000003,14.6978,2018-01-04 15:16:20,63.925116739701004
9011,38,62,51,-18057,3.62,0,0,2018-01-04 15:16:22,-17.444000000000003,14.6978,2018-01-04 15:16:22,63.925114739701
9012,40,65,54,-20412,3.61,0,0,2018-01-04 15:16:23,-17.444000000000003,14.6978,2018-01-04 15:16:23,63.925113739701004
9013,40,65,54,-18057,3.61,0,0,2018-01-04 15:16:26,-17.444000000000003,14.6978,2018-01-04 15:16:26,63.925110739701005
9014,41,64,55,-18057,3.61,0,0,2018-01-04 15:16:27,-17.444000000000003,14.6978,2018-01-04 15:16:27,63.925109739701
9015,40,65,55,-18650,3.59,0,0,2018-01-04 15:16:29,-17.444000000000003,14.6978,2018-01-04 15:16:29,63.925107739701005
9016,40,63,54,-16861,3.63,0,0,2018-01-04 15:16:31,-17.444000000000003,14.6978,2018-01-04 15:16:31,63.925105739701
9017,39,64,54,-27186,3.62,0,0,2018-01-04 15:16:33,-17.444000000000003,14.6978,2018-01-04 15:16:33,63.925103739701
9018,39,64,54,-28275,3.68,0,0,2018-01-04 15:16:34,-17.444000000000003,14.6978,2018-01-04 15:16:34,63.925102739701
9019,38,62,55,-26087,3.61,0,0,2018-01-04 15:16:36,-17.444000000000003,14.6978,2018-01-04 15:16:36,63.925100739701
9020,37,61,54,-29351,3.61,0,0,2018-01-04 15:16:38,-17.444000000000003,14.6978,2018-01-04 15:16:38,63.925098739701
9021,39,65,56,-32514,3.61,0,0,2018-01-04 15:16:40,-17.444000000000003,14.6978,2018-01-04 15:16:40,63.925096739701004
9022,39,62,54,-26638,3.6,0,0,2018-01-04 15:16:42,-17.444000000000003,14.6978,2018-01-04 15:16:42,63.925094739701
9023,38,64,54,-30945,3.63,0,0,2018-01-04 15:16:43,-17.444000000000003,14.6978,2018-01-04 15:16:43,63.925093739701005
9024,38,64,54,-24976,3.61,0,0,2018-01-04 15:16:45,-17.444000000000003,14.6978,2018-01-04 15:16:45,63.925091739701
9025,38,61,53,-29351,3.61,0,0,2018-01-04 15:16:47,-17.444000000000003,14.6978,2018-01-04 15:16:47,63.925089739701
9026,38,61,51,-22718,3.61,0,0,2018-01-04 15:16:48,-17.444000000000003,14.6978,2018-01-04 15:16:48,63.925088739701
9027,38,61,51,-30416,3.59,0,0,2018-01-04 15:16:51,-17.444000000000003,14.6978,2018-01-04 15:16:51,63.925085739701004
9028,37,59,49,-29351,3.59,0,0,2018-01-04 15:16:52,-17.444000000000003,14.6978,2018-01-04 15:16:52,63.925084739701006
9029,38,59,50,-22718,3.61,0,0,2018-01-04 15:16:54,-17.444000000000003,14.6978,2018-01-04 15:16:54,63.925082739701004
9030,38,56,49,-20993,3.61,0,0,2018-01-04 15:16:56,-17.444000000000003,14.6978,2018-01-04 15:16:56,63.925080739701
9031,38,56,49,-31471,3.61,0,0,2018-01-04 15:16:58,-17.444000000000003,14.6978,2018-01-04 15:16:58,63.925078739701
9032,37,58,49,-28814,3.61,0,0,2018-01-04 15:16:59,-17.444000000000003,14.6978,2018-01-04 15:16:59,63.925077739701
9033,37,56,48,31990,3.62,0,0,2018-01-04 15:17:01,-17.444000000000003,14.6978,2018-01-04 15:17:01,63.925075739701
9034,37,56,48,24585,3.62,0,0,2018-01-04 15:17:03,-17.444000000000003,14.6978,2018-01-04 15:17:03,63.925073739701006
9035,36,57,49,-29351,3.63,0,0,2018-01-04 15:17:05,-17.444000000000003,14.6978,2018-01-04 15:17:05,63.925071739701
9036,41,62,53,31478,3.64,0,0,2018-01-04 15:17:07,-17.444000000000003,14.6978,2018-01-04 15:17:07,63.925069739701
9037,51,73,66,30968,3.64,0,0,2018-01-04 15:17:08,-17.444000000000003,14.6978,2018-01-04 15:17:08,63.925068739701004
9038,54,78,70,-30416,3.79,0,0,2018-01-04 15:17:10,-17.444000000000003,14.6978,2018-01-04 15:17:10,63.925066739701
9039,60,87,78,32505,3.63,0,0,2018-01-04 15:17:12,-17.444000000000003,14.6978,2018-01-04 15:17:12,63.925064739701
9040,65,97,85,-25533,3.61,0,0,2018-01-04 15:17:13,-17.444000000000003,14.6978,2018-01-04 15:17:13,63.925063739701
9041,65,97,86,-17460,3.82,0,0,2018-01-04 15:17:15,-17.444000000000003,14.6978,2018-01-04 15:17:15,63.925061739701
9042,65,96,84,-8125,3.6,0,0,2018-01-04 15:17:17,-17.444000000000003,14.6978,2018-01-04 15:17:17,63.925059739701005
9043,61,91,79,-10052,3.59,0,0,2018-01-04 15:17:19,-17.444000000000003,14.6978,2018-01-04 15:17:19,63.925057739701
9044,60,88,79,-13196,3.59,0,0,2018-01-04 15:17:21,-17.444000000000003,14.6978,2018-01-04 15:17:21,63.925055739701
9045,60,88,79,-9413,3.6,0,0,2018-01-04 15:17:22,-17.444000000000003,14.6978,2018-01-04 15:17:22,63.925054739701004
9046,59,86,77,-7476,3.6,0,0,2018-01-04 15:17:24,-17.444000000000003,14.6978,2018-01-04 15:17:24,63.925052739701
9047,56,81,73,-18650,3.6,0,0,2018-01-04 15:17:26,-17.444000000000003,14.6978,2018-01-04 15:17:26,63.925050739701
9048,56,81,73,-21571,3.6,0,0,2018-01-04 15:17:28,-17.444000000000003,14.6978,2018-01-04 15:17:28,63.925048739701005
9049,56,82,73,-13815,3.6,0,0,2018-01-04 15:17:30,-17.444000000000003,14.6978,2018-01-04 15:17:30,63.925046739701
9050,56,81,72,-14430,3.59,0,0,2018-01-04 15:17:32,-17.444000000000003,14.6978,2018-01-04 15:17:32,63.925044739701
9051,55,81,72,-20412,3.6,0,0,2018-01-04 15:17:33,-17.444000000000003,14.6978,2018-01-04 15:17:33,63.925043739701
9052,55,81,72,-22146,3.59,0,0,2018-01-04 15:17:35,-17.444000000000003,14.6978,2018-01-04 15:17:35,63.925041739701
9053,53,80,70,-16258,3.6,0,0,2018-01-04 15:17:37,-17.444000000000003,14.6978,2018-01-04 15:17:37,63.925039739701006
9054,53,78,69,-11319,3.59,0,0,2018-01-04 15:17:38,-17.444000000000003,14.6978,2018-01-04 15:17:38,63.925038739701
9055,53,83,71,-24416,3.61,0,0,2018-01-04 15:17:40,-17.444000000000003,14.6978,2018-01-04 15:17:40,63.925036739701
9056,50,80,68,-14430,3.58,0,0,2018-01-04 15:17:42,-17.444000000000003,14.6978,2018-01-04 15:17:42,63.925034739701005
9057,40,67,54,-24976,3.64,0,0,2018-01-04 15:17:44,-17.444000000000003,14.6978,2018-01-04 15:17:44,63.925032739701
9058,33,58,45,-24416,3.62,0,0,2018-01-04 15:17:46,-17.444000000000003,14.6978,2018-01-04 15:17:46,63.925030739701
9059,29,55,41,-20993,3.63,0,0,2018-01-04 15:17:48,-17.444000000000003,14.6978,2018-01-04 15:17:48,63.925028739701006
9060,27,51,39,-14430,3.62,0,0,2018-01-04 15:17:49,-17.444000000000003,14.6978,2018-01-04 15:17:49,63.925027739701
9061,31,55,43,32505,3.62,0,0,2018-01-04 15:17:51,-17.444000000000003,14.6978,2018-01-04 15:17:51,63.925025739701006
9062,34,56,47,-13196,3.6,0,0,2018-01-04 15:17:53,-17.444000000000003,14.6978,2018-01-04 15:17:53,63.925023739701004
9063,35,57,49,-13815,3.9,0,0,2018-01-04 15:17:55,-17.444000000000003,14.6978,2018-01-04 15:17:55,63.925021739701
9064,37,58,49,-14430,3.64,0,0,2018-01-04 15:17:57,-17.444000000000003,14.6978,2018-01-04 15:17:57,63.925019739701
9065,36,56,48,-15652,3.63,0,0,2018-01-04 15:17:58,-17.444000000000003,14.6978,2018-01-04 15:17:58,63.925018739701
9066,31,48,41,-14430,3.63,0,0,2018-01-04 15:18:00,-17.444000000000003,14.6978,2018-01-04 15:18:00,63.925016739701
9067,33,51,42,-2837,3.63,0,0,2018-01-04 15:18:02,-17.444000000000003,14.6978,2018-01-04 15:18:02,63.925014739701005
9068,30,46,38,-4180,3.62,0,0,2018-01-04 15:18:03,-17.444000000000003,14.6978,2018-01-04 15:18:03,63.925013739701
9069,30,46,38,-13815,3.6,0,0,2018-01-04 15:18:05,-17.444000000000003,14.6978,2018-01-04 15:18:05,63.925011739701006
9070,31,49,41,-15652,3.63,0,0,2018-01-04 15:18:07,-17.444000000000003,14.6978,2018-01-04 15:18:07,63.925009739701004
9071,53,73,66,-19828,3.63,0,0,2018-01-04 15:18:09,-17.444000000000003,14.6978,2018-01-04 15:18:09,63.925007739701
9072,65,90,80,584,3.68,0,0,2018-01-04 15:18:11,-17.444000000000003,14.6978,2018-01-04 15:18:11,63.925005739701
9073,67,92,83,-7476,3.97,0,0,2018-01-04 15:18:13,-17.444000000000003,14.6978,2018-01-04 15:18:13,63.925003739701005
9074,67,92,82,-4180,3.64,0,0,2018-01-04 15:18:14,-17.444000000000003,14.6978,2018-01-04 15:18:14,63.925002739701
9075,66,91,80,-3510,3.62,0,0,2018-01-04 15:18:16,-17.444000000000003,14.6978,2018-01-04 15:18:16,63.925000739701005
9076,66,91,80,-2160,3.62,0,0,2018-01-04 15:18:18,-17.444000000000003,14.6978,2018-01-04 15:18:18,63.924998739701
9077,59,83,73,-4846,3.62,0,0,2018-01-04 15:18:19,-17.444000000000003,14.6978,2018-01-04 15:18:19,63.924997739701006
9078,52,72,65,-6824,3.62,0,0,2018-01-04 15:18:22,-17.444000000000003,14.6978,2018-01-04 15:18:22,63.924994739701006
9079,44,64,56,-10052,3.8,0,0,2018-01-04 15:18:23,-17.444000000000003,14.6978,2018-01-04 15:18:23,63.924993739701
9080,43,60,55,-23287,3.63,0,0,2018-01-04 15:18:25,-17.444000000000003,14.6978,2018-01-04 15:18:25,63.924991739701
9081,35,50,46,-108,3.61,0,0,2018-01-04 15:18:27,-17.444000000000003,14.6978,2018-01-04 15:18:27,63.924989739701005
9082,27,41,35,-18650,3.64,0,0,2018-01-04 15:18:28,-17.444000000000003,14.6978,2018-01-04 15:18:28,63.924988739701
9083,27,41,35,-11948,3.64,0,0,2018-01-04 15:18:30,-17.444000000000003,14.6978,2018-01-04 15:18:30,63.924986739701005
9084,25,38,33,-9413,3.62,0,0,2018-01-04 15:18:32,-17.444000000000003,14.6978,2018-01-04 15:18:32,63.924984739701
9085,24,38,32,-795,3.62,0,0,2018-01-04 15:18:34,-17.444000000000003,14.6978,2018-01-04 15:18:34,63.924982739701
9086,23,35,30,-14430,3.63,0,0,2018-01-04 15:18:36,-17.444000000000003,14.6978,2018-01-04 15:18:36,63.924980739701006
9087,23,35,30,-16861,3.65,0,0,2018-01-04 15:18:38,-17.444000000000003,14.6978,2018-01-04 15:18:38,63.924978739701004
9088,21,33,29,-29885,3.64,0,0,2018-01-04 15:18:39,-17.444000000000003,14.6978,2018-01-04 15:18:39,63.924977739701006
9089,20,33,28,-16258,3.63,0,0,2018-01-04 15:18:41,-17.444000000000003,14.6978,2018-01-04 15:18:41,63.924975739701004
9090,20,33,28,-30416,3.63,0,0,2018-01-04 15:18:43,-17.444000000000003,14.6978,2018-01-04 15:18:43,63.924973739701
9091,20,33,27,-10052,3.64,0,0,2018-01-04 15:18:45,-17.444000000000003,14.6978,2018-01-04 15:18:45,63.924971739701
9092,19,33,27,25060,3.65,0,0,2018-01-04 15:18:47,-17.444000000000003,14.6978,2018-01-04 15:18:47,63.924969739701005
9093,18,34,27,-13196,3.64,0,0,2018-01-04 15:18:48,-17.444000000000003,14.6978,2018-01-04 15:18:48,63.924968739701
9094,18,34,27,-15652,3.63,0,0,2018-01-04 15:18:50,-17.444000000000003,14.6978,2018-01-04 15:18:50,63.924966739701006
9095,18,34,26,-2837,3.63,0,0,2018-01-04 15:18:52,-17.444000000000003,14.6978,2018-01-04 15:18:52,63.924964739701004
9096,18,34,27,-4846,3.62,0,0,2018-01-04 15:18:54,-17.444000000000003,14.6978,2018-01-04 15:18:54,63.924962739701
9097,19,38,30,-13815,3.63,0,0,2018-01-04 15:18:55,-17.444000000000003,14.6978,2018-01-04 15:18:55,63.924961739701004
9098,18,39,29,-10687,3.65,0,0,2018-01-04 15:18:57,-17.444000000000003,14.6978,2018-01-04 15:18:57,63.924959739701
9099,19,39,29,-16258,3.64,0,0,2018-01-04 15:18:59,-17.444000000000003,14.6978,2018-01-04 15:18:59,63.924957739701
9100,19,39,29,-16050,3.62,0,0,2018-01-04 15:19:01,-17.444000000000003,14.6978,2018-01-04 15:19:01,63.924955739701005
9101,18,38,28,-7476,3.64,0,0,2018-01-04 15:19:03,-17.444000000000003,14.6978,2018-01-04 15:19:03,63.924953739701
9102,18,36,28,15974,3.63,0,0,2018-01-04 15:19:04,-17.444000000000003,14.6978,2018-01-04 15:19:04,63.924952739701006
9103,19,36,28,11401,3.61,0,0,2018-01-04 15:19:06,-17.444000000000003,14.6978,2018-01-04 15:19:06,63.924950739701
9104,19,36,28,21494,3.62,0,0,2018-01-04 15:19:08,-17.444000000000003,14.6978,2018-01-04 15:19:08,63.924948739701
9105,19,35,28,17530,3.61,0,0,2018-01-04 15:19:10,-17.444000000000003,14.6978,2018-01-04 15:19:10,63.924946739701
9106,20,36,29,19103,3.53,0,0,2018-01-04 15:19:12,-17.444000000000003,14.6978,2018-01-04 15:19:12,63.924944739701004
9107,20,38,30,5526,3.58,0,0,2018-01-04 15:19:13,-17.444000000000003,14.6978,2018-01-04 15:19:13,63.924943739701
9108,20,38,30,16750,3.57,0,0,2018-01-04 15:19:15,-17.444000000000003,14.6978,2018-01-04 15:19:15,63.924941739701005
9109,20,36,29,17530,3.54,0,0,2018-01-04 15:19:17,-17.444000000000003,14.6978,2018-01-04 15:19:17,63.924939739701
9110,20,37,30,28896,3.56,0,0,2018-01-04 15:19:19,-17.444000000000003,14.6978,2018-01-04 15:19:19,63.924937739701
9111,20,37,30,25563,3.56,0,0,2018-01-04 15:19:20,-17.444000000000003,14.6978,2018-01-04 15:19:20,63.924936739701
9112,21,35,29,-30635,3.56,0,0,2018-01-04 15:19:22,-17.444000000000003,14.6978,2018-01-04 15:19:22,63.924934739701
9113,21,37,30,-27103,3.57,0,0,2018-01-04 15:19:24,-17.444000000000003,14.6978,2018-01-04 15:19:24,63.924932739701006
9114,20,35,29,-32373,3.58,0,0,2018-01-04 15:19:26,-17.444000000000003,14.6978,2018-01-04 15:19:26,63.924930739701004
9115,20,35,29,22299,3.57,0,0,2018-01-04 15:19:28,-17.444000000000003,14.6978,2018-01-04 15:19:28,63.924928739701
9116,20,35,29,15974,3.56,0,0,2018-01-04 15:19:29,-17.444000000000003,14.6978,2018-01-04 15:19:29,63.924927739701005
9117,20,33,28,-29759,3.57,0,0,2018-01-04 15:19:31,-17.444000000000003,14.6978,2018-01-04 15:19:31,63.924925739701
9118,20,33,28,28896,3.57,0,0,2018-01-04 15:19:33,-17.444000000000003,14.6978,2018-01-04 15:19:33,63.924923739701
9119,19,33,28,30589,3.57,0,0,2018-01-04 15:19:35,-17.444000000000003,14.6978,2018-01-04 15:19:35,63.924921739701006
9120,17,31,26,18314,3.59,0,0,2018-01-04 15:19:37,-17.444000000000003,14.6978,2018-01-04 15:19:37,63.924919739701004
9121,17,30,26,12910,3.61,0,0,2018-01-04 15:19:38,-17.444000000000003,14.6978,2018-01-04 15:19:38,63.924918739701006
9122,17,30,26,13670,3.59,0,0,2018-01-04 15:19:40,-17.444000000000003,14.6978,2018-01-04 15:19:40,63.924916739701004
9123,17,30,27,3385,3.57,0,0,2018-01-04 15:19:42,-17.444000000000003,14.6978,2018-01-04 15:19:42,63.924914739701
9124,17,30,26,19896,3.59,0,0,2018-01-04 15:19:43,-17.444000000000003,14.6978,2018-01-04 15:19:43,63.924913739701005
9125,17,30,26,20692,3.59,0,0,2018-01-04 15:19:45,-17.444000000000003,14.6978,2018-01-04 15:19:45,63.924911739701
9126,16,29,26,2680,3.59,0,0,2018-01-04 15:19:47,-17.444000000000003,14.6978,2018-01-04 15:19:47,63.924909739701
9127,16,28,24,4095,3.58,0,0,2018-01-04 15:19:49,-17.444000000000003,14.6978,2018-01-04 15:19:49,63.924907739701005
9128,16,28,24,-13815,3.65,0,0,2018-01-04 15:19:51,-17.444000000000003,14.6978,2018-01-04 15:19:51,63.924905739701
9129,16,28,24,-8125,3.78,0,0,2018-01-04 15:19:53,-17.444000000000003,14.6978,2018-01-04 15:19:53,63.924903739701
9130,16,29,24,6247,3.6,0,0,2018-01-04 15:19:54,-17.444000000000003,14.6978,2018-01-04 15:19:54,63.924902739701004
9131,16,31,26,-16258,3.84,0,0,2018-01-04 15:19:56,-17.444000000000003,14.6978,2018-01-04 15:19:56,63.924900739701
9132,16,31,26,-16861,3.6,0,0,2018-01-04 15:19:58,-17.444000000000003,14.6978,2018-01-04 15:19:58,63.924898739701
9133,16,32,26,-14430,3.61,0,0,2018-01-04 15:20:00,-17.444000000000003,14.6978,2018-01-04 15:20:00,63.924896739701005
9134,17,32,26,-1479,3.61,0,0,2018-01-04 15:20:02,-17.444000000000003,14.6978,2018-01-04 15:20:02,63.924894739701
9135,16,31,25,-26087,3.64,0,0,2018-01-04 15:20:03,-17.444000000000003,14.6978,2018-01-04 15:20:03,63.924893739701005
9136,16,31,25,-15042,3.61,0,0,2018-01-04 15:20:05,-17.444000000000003,14.6978,2018-01-04 15:20:05,63.924891739701
9137,15,29,23,-5509,3.86,0,0,2018-01-04 15:20:07,-17.444000000000003,14.6978,2018-01-04 15:20:07,63.924889739701
9138,15,29,23,-11948,3.61,0,0,2018-01-04 15:20:08,-17.444000000000003,14.6978,2018-01-04 15:20:08,63.924888739701004
9139,15,29,23,-6824,3.61,0,0,2018-01-04 15:20:10,-17.444000000000003,14.6978,2018-01-04 15:20:10,63.924886739701
9140,15,32,24,-20993,3.61,0,0,2018-01-04 15:20:12,-17.444000000000003,14.6978,2018-01-04 15:20:12,63.924884739701
9141,15,31,25,-31471,3.63,0,0,2018-01-04 15:20:14,-17.444000000000003,14.6978,2018-01-04 15:20:14,63.924882739701005
9142,15,33,26,-24416,3.65,0,0,2018-01-04 15:20:16,-17.444000000000003,14.6978,2018-01-04 15:20:16,63.924880739701
9143,15,33,26,-28275,3.62,0,0,2018-01-04 15:20:17,-17.444000000000003,14.6978,2018-01-04 15:20:17,63.924879739701005
9144,16,32,26,-27732,3.63,0,0,2018-01-04 15:20:19,-17.444000000000003,14.6978,2018-01-04 15:20:19,63.924877739701
9145,18,34,27,5202,3.66,0,0,2018-01-04 15:20:21,-17.444000000000003,14.6978,2018-01-04 15:20:21,63.924875739701
9146,23,41,34,-28814,3.63,0,0,2018-01-04 15:20:23,-17.444000000000003,14.6978,2018-01-04 15:20:23,63.924873739701006
9147,26,47,37,19068,3.69,0,0,2018-01-04 15:20:25,-17.444000000000003,14.6978,2018-01-04 15:20:25,63.924871739701004
9148,43,67,58,21783,3.66,0,0,2018-01-04 15:20:27,-17.444000000000003,14.6978,2018-01-04 15:20:27,63.924869739701
9149,51,77,67,11419,3.67,0,0,2018-01-04 15:20:28,-17.444000000000003,14.6978,2018-01-04 15:20:28,63.924868739701004
9150,54,81,71,2643,3.69,0,0,2018-01-04 15:20:30,-17.444000000000003,14.6978,2018-01-04 15:20:30,63.924866739701
9151,50,75,65,10613,3.65,0,0,2018-01-04 15:20:32,-17.444000000000003,14.6978,2018-01-04 15:20:32,63.924864739701
9152,52,78,67,17742,3.69,0,0,2018-01-04 15:20:33,-17.444000000000003,14.6978,2018-01-04 15:20:33,63.924863739701
9153,50,73,64,25060,3.64,0,0,2018-01-04 15:20:35,-17.444000000000003,14.6978,2018-01-04 15:20:35,63.924861739701
9154,48,72,63,13471,3.64,0,0,2018-01-04 15:20:37,-17.444000000000003,14.6978,2018-01-04 15:20:37,63.924859739701006
9155,46,70,61,13056,3.64,0,0,2018-01-04 15:20:39,-17.444000000000003,14.6978,2018-01-04 15:20:39,63.924857739701004
9156,47,71,63,7089,3.82,0,0,2018-01-04 15:20:41,-17.444000000000003,14.6978,2018-01-04 15:20:41,63.924855739701
9157,44,69,59,1575,3.66,0,0,2018-01-04 15:20:42,-17.444000000000003,14.6978,2018-01-04 15:20:42,63.924854739701004
9158,44,69,58,9815,3.65,0,0,2018-01-04 15:20:44,-17.444000000000003,14.6978,2018-01-04 15:20:44,63.924852739701
9159,42,67,56,10213,3.64,0,0,2018-01-04 15:20:46,-17.444000000000003,14.6978,2018-01-04 15:20:46,63.924850739701
9160,42,67,56,4461,3.65,0,0,2018-01-04 15:20:48,-17.444000000000003,14.6978,2018-01-04 15:20:48,63.924848739701005
9161,39,65,53,7472,3.62,0,0,2018-01-04 15:20:49,-17.444000000000003,14.6978,2018-01-04 15:20:49,63.924847739701
9162,39,65,53,-11454,3.67,0,0,2018-01-04 15:20:52,-17.444000000000003,14.6978,2018-01-04 15:20:52,63.924844739701
9163,34,58,46,-10012,3.69,0,0,2018-01-04 15:20:53,-17.444000000000003,14.6978,2018-01-04 15:20:53,63.924843739701004
9164,34,58,46,-854,3.67,0,0,2018-01-04 15:20:55,-17.444000000000003,14.6978,2018-01-04 15:20:55,63.924841739701
9165,32,54,44,-8830,3.68,0,0,2018-01-04 15:20:57,-17.444000000000003,14.6978,2018-01-04 15:20:57,63.924839739701
9166,28,50,40,-10593,3.69,0,0,2018-01-04 15:20:58,-17.444000000000003,14.6978,2018-01-04 15:20:58,63.924838739701
9167,26,47,38,-2534,3.66,0,0,2018-01-04 15:21:00,-17.444000000000003,14.6978,2018-01-04 15:21:00,63.924836739701
9168,27,45,40,18182,3.62,0,0,2018-01-04 15:21:02,-17.444000000000003,14.6978,2018-01-04 15:21:02,63.924834739701005
9169,28,46,41,14308,3.72,0,0,2018-01-04 15:21:04,-17.444000000000003,14.6978,2018-01-04 15:21:04,63.924832739701
9170,30,49,42,10213,3.62,0,0,2018-01-04 15:21:06,-17.444000000000003,14.6978,2018-01-04 15:21:06,63.924830739701
9171,30,49,42,12644,3.63,0,0,2018-01-04 15:21:07,-17.444000000000003,14.6978,2018-01-04 15:21:07,63.924829739701
9172,36,57,49,7858,3.66,0,0,2018-01-04 15:21:09,-17.444000000000003,14.6978,2018-01-04 15:21:09,63.924827739701
9173,40,60,52,9026,3.62,0,0,2018-01-04 15:21:11,-17.444000000000003,14.6978,2018-01-04 15:21:11,63.924825739701
9174,45,68,59,15153,3.63,0,0,2018-01-04 15:21:13,-17.444000000000003,14.6978,2018-01-04 15:21:13,63.924823739701004
9175,52,75,67,25060,3.6,0,0,2018-01-04 15:21:14,-17.444000000000003,14.6978,2018-01-04 15:21:14,63.924822739701
9176,56,79,71,28957,3.61,0,0,2018-01-04 15:21:17,-17.444000000000003,14.6978,2018-01-04 15:21:17,63.924819739701
9177,62,84,77,22707,3.61,0,0,2018-01-04 15:21:18,-17.444000000000003,14.6978,2018-01-04 15:21:18,63.924818739701
9178,62,84,77,29456,3.6,0,0,2018-01-04 15:21:20,-17.444000000000003,14.6978,2018-01-04 15:21:20,63.924816739701
9179,58,79,72,20414,3.62,0,0,2018-01-04 15:21:22,-17.444000000000003,14.6978,2018-01-04 15:21:22,63.924814739701006
9180,54,78,70,26019,3.64,0,0,2018-01-04 15:21:23,-17.444000000000003,14.6978,2018-01-04 15:21:23,63.924813739701
9181,45,70,60,21783,3.61,0,0,2018-01-04 15:21:25,-17.444000000000003,14.6978,2018-01-04 15:21:25,63.924811739701006
9182,38,60,52,-30945,3.62,0,0,2018-01-04 15:21:27,-17.444000000000003,14.6978,2018-01-04 15:21:27,63.924809739701004
9183,34,56,48,20414,3.96,0,0,2018-01-04 15:21:29,-17.444000000000003,14.6978,2018-01-04 15:21:29,63.924807739701
9184,26,48,38,27477,3.62,0,0,2018-01-04 15:21:31,-17.444000000000003,14.6978,2018-01-04 15:21:31,63.924805739701
9185,26,48,38,29958,3.62,0,0,2018-01-04 15:21:32,-17.444000000000003,14.6978,2018-01-04 15:21:32,63.924804739701
9186,26,46,37,-26638,3.6,0,0,2018-01-04 15:21:34,-17.444000000000003,14.6978,2018-01-04 15:21:34,63.924802739701
9187,35,54,46,18182,3.61,0,0,2018-01-04 15:21:36,-17.444000000000003,14.6978,2018-01-04 15:21:36,63.924800739701006
9188,47,70,60,-32514,3.62,0,0,2018-01-04 15:21:38,-17.444000000000003,14.6978,2018-01-04 15:21:38,63.924798739701004
9189,55,81,70,-30416,3.6,0,0,2018-01-04 15:21:39,-17.444000000000003,14.6978,2018-01-04 15:21:39,63.924797739701006
9190,60,88,75,16437,3.59,0,0,2018-01-04 15:21:42,-17.444000000000003,14.6978,2018-01-04 15:21:42,63.924794739701
9191,60,88,75,30968,3.62,0,0,2018-01-04 15:21:43,-17.444000000000003,14.6978,2018-01-04 15:21:43,63.924793739701
9192,64,96,81,26988,3.62,0,0,2018-01-04 15:21:45,-17.444000000000003,14.6978,2018-01-04 15:21:45,63.924791739701
9193,64,96,81,15579,3.63,0,0,2018-01-04 15:21:47,-17.444000000000003,14.6978,2018-01-04 15:21:47,63.924789739701005
9194,65,96,80,21324,3.66,0,0,2018-01-04 15:21:48,-17.444000000000003,14.6978,2018-01-04 15:21:48,63.924788739701
9195,65,96,80,15579,3.64,0,0,2018-01-04 15:21:50,-17.444000000000003,14.6978,2018-01-04 15:21:50,63.924786739701005
9196,60,90,75,30968,3.61,0,0,2018-01-04 15:21:52,-17.444000000000003,14.6978,2018-01-04 15:21:52,63.924784739701
9197,58,88,73,30462,3.6,0,0,2018-01-04 15:21:54,-17.444000000000003,14.6978,2018-01-04 15:21:54,63.924782739701
9198,48,72,61,19068,3.66,0,0,2018-01-04 15:21:56,-17.444000000000003,14.6978,2018-01-04 15:21:56,63.924780739701006
9199,38,58,49,-23853,3.65,0,0,2018-01-04 15:21:58,-17.444000000000003,14.6978,2018-01-04 15:21:58,63.924778739701004
9200,30,50,42,-26638,3.62,0,0,2018-01-04 15:21:59,-17.444000000000003,14.6978,2018-01-04 15:21:59,63.924777739701
9201,29,50,42,19514,3.64,0,0,2018-01-04 15:22:01,-17.444000000000003,14.6978,2018-01-04 15:22:01,63.924775739701005
