PM1,PM25,PM10
24,46,65
24,47,65
27,50,76
26,47,75
26,51,83
26,48,78
26,48,76
28,53,76
27,55,82
28,54,81
28,50,77
28,50,72
25,45,70
25,47,73
28,56,81
27,55,80
31,56,87
30,58,81
30,58,91
31,61,89
30,57,90
32,59,92
31,60,91
31,58,83
30,58,84
33,62,91
31,59,90
31,59,91
30,62,96
31,62,99
31,62,101
30,59,96
32,59,82
32,64,90
29,59,86
30,59,91
32,63,100
30,58,101
30,54,82
30,57,79
32,61,89
34,64,91
32,62,94
33,66,102
34,68,97
33,62,93
32,61,92
32,62,88
32,63,94
32,65,95
33,64,95
33,65,99
36,68,106
35,64,93
35,62,88
33,59,89
35,64,91
35,62,92
35,64,96
35,64,98
34,62,97
32,60,104
34,61,103
37,69,100
36,68,96
36,67,92
32,58,79
33,60,87
34,61,92
34,66,103
35,68,110
33,64,109
33,62,97
34,65,93
34,64,91
34,62,88
32,57,77
34,62,85
32,60,86
31,58,88
31,56,82
32,58,88
32,59,93
34,62,100
34,60,97
33,62,91
33,61,92
32,59,84
32,58,89
33,64,100
37,65,96
34,65,90
35,65,86
34,63,86
32,59,86
31,60,87
32,62,94
31,59,86
32,62,82
30,59,85
35,63,86
35,61,84
32,61,88
33,61,87
30,63,96
30,59,91
31,59,88
32,61,93
33,62,94
32,57,83
31,58,91
30,56,84
31,59,90
29,57,84
30,58,82
33,61,95
33,64,102
31,61,80
31,58,88
30,55,89
31,57,83
32,57,83
32,56,82
32,59,83
31,58,84
30,58,81
30,58,78
30,55,71
31,54,72
31,53,73
32,56,74
30,59,80
30,61,83
29,56,83
27,51,79
29,55,88
29,57,79
29,58,85
30,60,88
31,59,75
29,55,75
30,55,76
31,52,75
31,53,81
32,54,83
32,57,85
31,58,87
32,61,86
32,60,87
31,59,87
31,56,81
29,53,78
28,52,74
28,50,73
30,54,80
30,55,78
31,60,80
31,57,80
31,59,87
30,58,79
31,57,77
32,58,78
30,55,87
31,55,78
30,53,76
30,53,80
30,53,76
28,52,76
29,56,86
30,55,86
29,54,75
31,52,71
29,49,69
31,51,79
30,52,81
30,50,76
29,50,74
31,52,81
30,51,79
30,53,81
29,52,72
29,52,77
26,49,69
27,50,68
27,52,72
26,48,74
26,47,73
30,52,74
29,51,74
30,55,75
26,49,70
26,46,74
28,50,73
26,47,69
28,48,69
27,47,66
27,46,64
29,52,72
28,52,76
28,50,73
29,48,65
28,47,65
27,46,67
27,52,80
28,50,75
26,49,72
26,48,67
27,49,66
27,48,66
27,51,74
27,50,70
27,47,62
24,43,64
23,41,63
25,43,66
27,46,73
28,46,67
26,46,69
24,44,61
25,47,63
26,46,60
26,44,57
26,43,55
26,45,59
26,45,66
26,47,70
27,49,73
26,48,74
26,47,69
25,45,68
25,44,64
26,44,65
25,45,73
28,49,74
28,45,63
27,44,62
25,43,60
25,44,64
25,46,69
25,46,65
26,45,64
28,47,71
31,52,70
28,47,66
26,48,68
26,44,68
27,44,64
27,44,61
26,45,58
24,42,60
24,44,60
25,49,69
26,45,62
25,46,60
23,44,60
24,46,71
24,41,56
23,40,51
24,40,56
26,44,63
26,45,62
26,43,65
26,47,66
27,49,66
27,48,65
27,45,64
25,41,58
24,41,56
25,46,60
24,41,53
25,41,54
26,45,62
24,42,58
25,44,61
26,45,60
25,45,58
25,43,57
26,43,61
25,41,57
24,41,63
25,41,65
25,42,64
24,42,67
22,39,60
23,40,60
25,41,59
22,38,52
24,38,52
23,38,49
24,40,53
24,42,59
25,44,64
24,43,59
25,43,61
25,43,61
22,39,53
22,38,49
22,42,55
24,45,57
26,47,64
24,45,65
23,40,59
25,41,58
25,40,56
24,45,59
23,41,63
23,38,60
24,39,56
25,41,61
22,37,54
22,37,58
24,40,56
23,39,58
24,42,62
24,42,59
24,41,60
26,43,53
24,41,52
23,40,55
22,40,51
21,38,49
21,38,47
21,39,50
24,41,61
25,40,61
24,39,54
24,40,57
23,38,58
23,38,56
22,36,55
23,38,53
23,37,52
24,40,51
22,38,52
23,37,54
22,37,55
22,36,55
21,41,57
21,43,62
25,41,60
23,38,53
20,36,50
21,37,52
22,36,49
23,37,51
23,39,47
23,37,48
25,40,51
25,41,58
23,40,55
23,40,53
22,40,51
23,39,47
22,37,50
23,39,58
24,38,59
22,36,53
21,36,53
21,33,49
22,35,49
23,36,55
23,39,54
22,40,59
24,40,59
24,40,52
23,40,48
22,38,47
22,38,45
21,38,48
22,38,52
24,38,53
23,40,51
22,39,52
23,39,56
21,37,54
22,35,48
23,36,44
22,37,44
21,35,45
21,36,47
20,37,47
22,35,44
21,37,53
22,37,54
22,38,55
23,41,59
23,40,54
23,40,55
22,36,48
21,36,50
22,36,50
20,36,51
22,38,53
22,37,45
22,39,51
22,36,52
22,35,49
22,37,49
21,37,49
22,38,47
21,35,45
19,36,48
19,36,48
22,36,47
22,37,53
23,36,50
22,37,50
22,36,48
22,36,47
21,34,46
20,36,45
20,37,45
20,36,45
19,35,46
22,34,56
23,37,53
22,38,46
22,38,48
22,36,48
22,35,48
21,35,53
21,35,52
20,34,46
19,34,46
20,34,42
20,34,43
21,33,44
22,34,46
23,35,49
23,34,48
23,35,49
21,34,47
21,34,49
21,35,49
20,34,44
20,34,44
20,32,38
19,31,40
20,31,40
21,32,41
20,33,44
20,35,44
21,35,48
18,31,47
19,32,46
21,34,46
20,33,45
20,35,45
20,35,45
20,34,47
19,34,44
19,32,44
21,36,49
20,36,49
19,33,44
19,34,42
20,32,40
20,31,43
20,33,45
21,33,46
22,33,40
20,31,45
21,31,46
20,31,42
21,31,41
20,31,40
20,34,42
20,35,44
19,35,48
21,35,45
21,36,49
22,35,51
20,33,45
19,29,43
20,30,41
20,30,38
19,29,35
19,29,35
18,29,35
19,34,43
20,34,45
20,34,43
19,33,44
18,31,39
18,31,39
19,31,40
20,32,43
22,35,46
21,37,44
19,33,42
19,30,38
20,31,39
21,32,40
22,33,42
20,30,39
20,29,38
18,30,35
19,31,37
21,33,41
18,29,40
21,33,45
21,32,40
20,33,41
20,35,45
21,35,46
19,30,40
20,31,38
21,34,40
22,33,42
21,32,39
20,32,38
18,31,37
17,29,34
17,28,32
19,30,34
19,31,36
20,33,41
19,29,35
19,32,37
18,33,41
20,31,39
22,35,44
22,34,44
21,33,42
21,33,44
20,33,44
19,30,40
17,32,43
18,33,43
19,33,40
19,33,41
20,32,37
19,31,39
20,34,41
19,33,40
19,32,40
18,29,36
17,28,36
17,29,39
18,31,42
17,29,39
18,31,41
19,30,42
19,30,41
19,30,41
18,30,38
18,31,37
19,33,43
21,36,50
22,36,51
22,35,48
19,34,44
19,33,46
20,33,46
20,32,44
19,30,39
18,27,34
19,29,35
18,30,37
19,32,41
19,32,41
19,33,40
20,31,34
20,31,36
20,30,35
19,30,35
20,29,35
19,29,37
19,30,40
19,32,43
22,35,45
21,33,41
18,28,35
18,29,39
17,28,36
19,30,40
20,31,41
21,30,37
22,32,41
20,31,39
20,32,41
20,30,36
19,31,37
19,31,38
20,31,37
20,33,38
21,32,35
21,32,36
22,32,35
23,35,42
20,33,41
19,33,39
19,32,38
19,34,42
17,32,42
19,32,44
20,34,47
20,34,42
20,35,48
20,33,43
21,35,46
20,34,45
19,33,45
19,32,44
20,31,43
21,29,42
20,30,41
20,32,48
19,32,41
19,32,42
20,31,39
20,32,39
20,32,41
20,32,41
20,31,39
21,32,41
22,33,45
21,34,46
20,31,37
20,35,46
21,35,45
20,36,46
19,34,47
20,35,49
19,35,50
20,32,49
19,32,43
18,31,41
19,32,39
19,30,33
19,31,35
19,30,38
19,30,41
19,31,41
21,33,43
20,34,41
18,33,45
19,34,46
20,32,45
21,34,45
23,35,42
22,36,42
24,38,50
20,30,40
20,30,44
22,35,43
21,33,41
19,30,39
20,33,41
23,37,44
22,35,46
20,33,44
20,35,49
19,32,44
21,34,46
21,33,44
20,34,46
20,34,45
19,34,44
20,34,45
20,34,45
19,35,45
20,33,42
18,32,38
19,32,38
20,32,39
21,34,41
21,33,39
21,33,39
21,33,40
20,36,45
21,33,42
21,32,40
19,31,36
22,35,42
23,36,47
22,34,46
21,33,46
21,33,45
20,32,41
21,34,46
22,33,43
22,34,43
22,34,40
21,33,38
22,33,38
20,32,37
20,32,38
21,33,39
23,38,48
23,35,46
22,35,43
23,38,45
22,37,44
24,39,42
24,37,42
23,34,40
22,34,40
21,32,40
21,34,41
20,35,41
21,36,48
21,38,50
20,37,48
22,37,44
21,34,41
21,36,44
21,32,40
21,33,39
22,34,40
22,35,45
21,34,43
21,35,45
22,36,47
22,38,52
22,39,49
21,37,45
21,37,46
23,37,46
25,40,46
23,35,42
22,34,43
21,34,42
23,37,44
25,36,48
27,37,51
27,37,51
26,37,52
23,34,47
22,33,45
21,32,45
22,34,45
22,35,44
27,42,58
38,66,104
65,172,363
95,274,568
125,360,729
114,294,538
89,185,299
96,207,364
66,131,229
54,110,184
55,103,175
53,94,158
64,123,209
56,112,165
62,119,186
83,165,274
96,205,356
111,248,435
105,232,399
100,225,372
101,217,365
102,214,358
107,231,409
105,238,422
105,241,431
103,233,391
100,222,387
97,208,359
103,216,393
104,235,435
104,238,429
105,235,431
99,223,404
93,205,333
91,200,316
92,195,313
91,192,314
90,185,300
88,182,293
90,191,301
86,189,280
83,172,269
81,169,267
66,130,209
66,124,189
70,134,196
74,144,209
68,121,173
61,110,162
59,113,173
60,116,176
66,130,196
66,133,209
64,119,169
67,123,184
63,115,171
62,109,163
59,105,144
62,114,186
63,114,191
63,110,179
57,96,144
57,99,144
62,112,154
61,104,149
59,102,142
63,109,153
60,105,146
56,99,139
61,107,143
58,103,151
53,86,133
51,80,122
51,80,108
53,87,118
56,93,130
55,91,139
54,86,122
55,85,120
50,89,121
51,88,122
51,88,114
52,86,116
55,90,128
49,82,112
46,76,94
45,73,92
47,74,92
50,81,110
50,81,116
50,80,113
48,78,117
47,78,114
48,78,107
47,78,105
46,76,102
48,76,100
43,73,94
43,71,91
44,75,90
43,72,92
45,76,90
46,76,90
45,75,94
45,75,94
45,78,96
44,75,100
45,73,102
44,68,90
45,70,87
45,71,98
44,71,94
44,71,99
46,69,95
45,71,92
46,72,94
46,73,95
46,73,96
45,73,94
46,70,85
43,73,87
44,72,88
45,71,86
46,70,87
43,68,88
44,68,85
43,68,85
42,66,83
41,67,82
41,64,84
44,68,85
40,60,74
41,60,73
43,64,83
42,65,82
44,63,72
43,63,77
43,64,77
43,64,80
43,64,78
43,66,82
42,68,82
40,65,77
39,61,73
40,62,75
43,67,81
44,70,81
42,64,80
42,63,77
43,66,82
43,63,82
43,65,84
42,67,85
44,70,87
44,69,84
40,65,78
42,66,80
43,66,81
39,65,81
40,64,77
41,64,77
43,65,78
41,66,80
41,66,78
41,64,82
43,67,88
41,66,84
41,65,90
41,65,90
41,63,83
44,66,83
45,67,86
41,63,81
39,59,77
41,59,73
43,64,79
41,63,77
42,62,75
40,59,75
42,64,78
42,64,80
41,61,78
42,64,83
41,65,80
41,64,75
42,66,75
41,66,79
44,70,82
42,67,78
41,67,80
44,68,83
43,67,81
44,66,81
43,63,80
42,64,85
41,62,84
40,60,83
40,59,83
40,60,78
42,61,77
41,60,75
42,60,73
41,62,76
41,64,78
42,66,82
40,64,77
41,61,70
42,63,75
42,62,78
43,64,81
43,64,82
48,73,90
44,68,82
41,64,80
40,66,85
41,65,83
41,63,82
41,63,81
41,62,77
43,65,84
42,65,85
40,64,78
41,66,82
41,65,81
38,61,78
41,63,77
42,65,78
41,66,78
40,66,75
41,65,75
41,64,75
41,62,77
40,62,77
41,60,78
41,62,83
40,61,80
40,62,80
41,64,79
40,61,75
40,60,71
40,58,72
38,57,68
38,58,67
39,59,73
39,60,84
41,67,87
44,65,81
42,65,78
41,62,75
39,59,76
39,59,79
39,59,78
39,60,76
40,59,72
41,65,80
43,66,83
41,64,78
42,65,82
42,65,80
40,63,76
39,63,78
41,59,79
41,64,80
39,59,70
39,59,74
40,63,78
39,59,71
40,61,71
39,60,69
40,60,72
40,61,76
39,61,78
40,62,80
39,59,73
40,58,68
39,56,67
38,57,67
41,61,68
41,61,69
38,58,69
40,61,75
40,59,71
40,60,73
41,62,79
40,61,76
37,56,70
35,54,64
37,58,69
41,64,73
36,57,68
36,56,69
38,60,72
40,61,71
40,62,74
39,59,75
36,57,66
37,56,67
39,58,72
40,57,71
40,56,72
40,59,71
38,57,72
38,58,75
38,58,75
39,58,75
40,61,79
41,65,88
38,62,79
39,62,77
39,62,75
38,59,72
39,60,71
39,57,70
39,57,67
40,58,76
41,61,77
41,60,73
41,62,74
39,59,72
40,60,72
50,73,86
56,83,104
56,83,103
57,80,99
52,75,95
48,69,87
47,67,82
63,93,111
60,92,106
58,89,102
57,86,97
51,76,90
51,76,88
48,70,82
43,64,77
41,64,75
41,63,72
46,67,75
47,68,77
47,68,78
45,68,79
46,68,80
46,74,91
47,74,96
47,73,95
46,68,89
45,68,86
44,69,82
46,71,91
44,68,83
44,67,82
45,69,82
45,71,87
45,71,88
46,70,86
47,70,86
47,69,82
48,68,83
48,70,86
48,72,87
49,73,90
50,74,89
51,72,86
52,76,91
51,74,94
53,78,91
51,76,91
52,73,88
54,76,84
52,78,91
50,72,89
49,71,86
49,69,85
47,68,82
46,66,81
47,67,78
47,69,86
47,67,85
48,68,87
51,77,90
53,76,88
52,75,89
51,71,84
53,76,91
50,77,90
49,75,89
49,75,89
49,76,89
49,70,88
48,68,85
49,73,90
51,73,86
49,72,84
47,69,82
45,66,80
46,69,84
46,70,87
46,72,87
46,71,88
48,69,83
48,68,78
45,65,77
42,61,72
43,63,75
44,66,77
45,69,77
47,72,79
48,72,82
47,68,78
46,67,78
46,66,75
47,68,77
48,72,82
47,72,79
46,66,77
43,63,77
41,63,77
42,63,79
46,66,81
47,68,80
47,70,82
46,71,84
47,69,80
47,71,83
45,69,80
44,68,80
45,66,78
47,65,72
45,68,78
46,67,81
45,65,79
46,66,80
46,69,81
46,69,78
45,64,74
45,63,73
46,68,75
45,65,71
45,64,70
42,61,73
40,60,76
40,62,74
41,62,77
39,59,73
41,60,73
40,58,69
40,58,72
41,60,74
41,60,75
41,57,72
39,57,71
39,57,69
39,56,69
40,61,73
40,63,72
39,62,71
40,61,71
40,59,71
41,61,73
40,60,72
40,60,71
39,57,66
39,55,63
41,59,70
40,57,71
37,54,64
37,54,65
37,53,64
37,53,67
35,51,65
39,56,71
40,58,74
40,60,75
38,59,75
36,55,66
34,53,67
34,51,65
35,53,65
36,54,63
37,53,62
36,54,70
35,51,66
37,54,64
37,57,66
36,54,62
37,55,64
36,51,62
34,50,61
35,51,64
33,50,63
34,52,63
35,53,66
35,51,62
36,52,64
36,52,65
36,54,65
36,55,67
34,52,64
35,54,60
34,52,57
34,51,56
33,49,56
33,49,57
32,48,57
31,48,57
30,47,57
31,47,59
33,50,61
34,50,59
34,52,62
35,51,60
37,51,61
33,46,57
33,47,57
32,48,57
32,48,55
32,48,55
33,49,57
34,48,56
33,46,58
32,46,57
31,45,54
34,51,63
34,49,66
34,50,65
34,50,63
33,53,64
33,50,61
34,51,61
32,49,59
31,47,55
30,45,49
28,43,51
29,43,51
32,48,58
29,43,53
30,47,56
30,48,56
30,47,55
32,50,60
32,50,61
33,48,58
31,46,54
30,47,62
30,47,61
30,44,53
28,44,53
28,43,50
29,43,48
27,41,47
28,40,46
28,40,47
30,44,50
30,46,52
29,42,49
31,45,54
29,42,53
30,42,52
29,40,47
27,41,48
27,40,50
30,42,48
30,44,52
29,42,50
28,41,48
31,47,61
29,45,56
30,43,53
29,42,52
29,43,54
30,45,51
31,49,59
30,44,53
29,43,49
27,40,46
28,41,47
30,45,55
30,47,57
31,48,59
29,46,57
27,41,51
27,40,55
27,41,55
25,38,47
25,38,47
25,38,49
24,35,47
25,39,48
26,41,47
25,38,47
26,41,50
26,41,52
26,39,47
23,37,43
23,37,44
24,38,48
25,37,47
25,37,47
25,37,44
24,37,43
23,38,46
23,37,45
23,37,45
20,33,42
19,29,34
18,28,32
18,31,36
21,36,42
24,39,48
24,37,46
24,36,44
23,35,42
24,37,47
26,43,60
25,41,54
25,39,48
24,37,46
24,36,45
23,36,45
22,37,45
22,36,46
22,37,47
23,36,41
25,37,45
26,37,47
25,37,45
24,35,44
23,33,40
23,32,38
26,36,46
23,37,43
22,36,44
21,36,45
20,32,39
21,31,38
21,32,41
22,32,41
22,33,41
20,32,41
22,33,39
22,33,40
22,33,42
22,35,45
20,32,43
21,34,44
20,34,42
22,35,42
24,35,43
21,31,41
21,31,39
21,30,38
22,32,39
23,34,42
23,35,45
23,34,42
24,36,44
25,36,44
25,36,44
24,35,45
23,34,44
22,33,41
22,33,42
21,33,41
22,34,41
23,33,39
22,32,41
21,31,40
20,32,41
20,31,42
21,34,45
21,33,41
21,32,39
21,31,35
21,32,36
22,33,37
22,32,36
22,33,37
23,34,38
23,35,40
20,33,43
20,29,38
19,30,39
20,31,39
20,30,38
20,32,40
20,31,40
21,31,39
21,30,37
20,31,40
20,32,41
22,33,41
22,33,39
21,31,42
19,29,41
19,28,35
19,29,36
19,31,36
19,31,36
21,32,40
20,29,38
20,31,38
20,31,39
20,32,36
20,32,38
19,31,38
19,30,37
19,29,38
18,28,35
18,27,35
19,29,39
18,30,40
18,29,35
18,31,41
19,31,38
18,30,39
18,28,40
18,28,35
19,28,34
19,29,33
18,27,31
19,30,37
15,25,32
15,26,30
15,25,27
15,24,28
15,24,30
15,24,31
17,25,34
18,26,34
19,29,39
18,29,37
17,28,35
18,28,33
18,29,38
18,28,37
17,28,35
17,28,33
17,28,32
17,27,33
17,28,33
17,27,31
16,25,29
15,24,26
16,25,27
17,26,30
18,27,32
18,28,32
19,29,37
18,28,37
18,27,36
18,27,35
16,25,31
16,25,29
16,26,30
17,25,31
16,26,31
16,25,30
16,27,32
17,27,31
17,25,31
15,23,30
15,23,32
15,25,33
16,24,32
16,25,32
16,26,32
17,26,30
17,27,33
17,26,32
17,26,31
18,26,31
18,27,30
19,26,31
18,24,30
18,24,34
17,27,34
18,28,33
17,27,32
16,27,33
16,25,32
16,25,32
16,24,31
16,23,29
17,24,31
16,23,32
16,24,33
16,23,31
16,24,28
16,24,28
15,24,27
16,27,32
16,27,33
16,26,32
15,25,34
16,24,32
19,30,43
24,40,60
22,39,59
22,39,57
21,35,47
19,31,43
18,27,40
17,27,35
16,27,32
17,25,29
17,27,32
16,25,34
16,23,31
16,25,33
16,25,35
17,28,36
16,26,37
18,28,35
17,27,34
17,27,33
16,28,33
16,28,33
15,27,33
15,27,34
14,25,33
15,24,33
15,24,32
16,23,32
17,25,33
17,24,33
17,24,34
16,24,32
16,24,30
15,23,29
15,24,31
15,24,30
15,24,32
15,25,34
16,26,33
17,28,34
16,24,29
16,24,28
15,23,30
15,25,32
16,29,40
17,29,43
16,26,36
18,29,36
17,28,38
16,26,36
16,25,36
15,26,36
15,23,34
15,23,33
15,24,32
15,23,32
15,23,32
15,23,31
15,24,32
16,26,33
17,28,35
16,28,36
15,26,33
14,24,33
16,24,32
16,25,32
17,25,31
17,25,33
16,25,32
16,25,34
16,25,34
17,27,33
15,24,30
15,24,30
14,25,30
15,23,28
14,23,30
15,23,30
16,24,32
16,26,33
16,26,32
17,28,30
16,26,30
16,26,36
15,24,32
16,25,32
16,26,33
16,25,35
17,27,37
15,25,34
15,25,33
15,24,31
15,24,34
15,24,34
14,23,31
15,20,25
16,25,31
14,24,32
16,26,32
15,28,33
15,29,34
16,29,34
16,28,32
17,27,31
17,27,30
17,27,31
16,25,28
16,25,29
16,24,31
13,23,30
15,24,32
16,24,33
16,23,32
15,22,28
16,24,29
17,27,31
17,28,35
16,29,35
13,26,32
14,25,32
13,22,26
14,22,28
14,21,29
14,21,28
15,23,30
15,22,28
16,24,28
16,25,30
14,24,28
14,23,30
13,23,30
15,23,29
16,27,33
15,25,34
15,25,34
15,23,31
13,20,27
13,21,30
13,20,29
14,20,27
14,21,26
14,21,24
14,22,26
14,21,26
14,21,25
14,22,28
14,22,30
14,24,29
14,25,30
14,25,29
14,25,29
14,23,26
14,23,27
16,25,29
16,25,32
15,26,36
13,21,28
12,19,27
12,20,27
13,21,28
13,20,26
14,22,25
14,22,26
16,23,27
16,23,28
15,21,26
13,23,26
13,23,27
13,23,29
15,24,30
14,22,28
14,22,26
14,21,26
14,22,27
15,24,28
15,23,26
14,24,26
14,23,27
15,24,31
15,25,33
14,23,32
16,24,33
14,20,31
14,21,29
14,22,29
14,23,31
15,23,28
15,22,27
14,21,26
15,21,25
18,27,30
19,27,34
17,25,37
16,25,36
17,25,38
17,25,37
16,26,32
15,22,29
13,21,30
13,23,30
13,22,31
12,19,29
12,20,25
12,20,25
13,21,25
13,23,29
13,21,30
14,21,29
14,19,27
14,20,27
14,22,28
13,21,28
13,21,27
13,22,26
14,23,30
14,24,32
14,23,37
14,21,36
14,20,35
13,19,31
12,19,25
13,20,26
13,21,26
13,22,27
14,22,29
12,19,25
12,19,24
12,19,26
12,20,24
14,23,30
15,26,35
15,27,36
15,27,36
16,27,34
15,24,31
15,23,28
14,22,27
12,20,27
13,21,28
13,21,30
14,21,27
15,24,32
13,20,26
12,20,26
12,21,27
13,21,27
14,21,26
13,23,29
13,23,28
13,23,28
14,24,29
14,24,32
14,22,30
13,22,30
14,22,30
14,21,27
14,23,29
12,21,28
13,23,28
13,23,28
12,21,27
12,19,26
11,18,25
12,18,24
13,18,24
15,20,24
15,21,24
16,22,27
16,23,26
15,22,25
15,21,24
14,22,23
14,21,24
14,22,27
13,20,26
11,19,26
12,21,25
12,22,26
13,22,29
13,22,33
13,21,33
13,20,31
14,22,34
15,21,29
14,23,31
13,21,28
14,22,26
13,22,25
14,22,25
13,22,28
13,21,27
14,22,28
13,21,26
13,21,25
12,21,27
12,20,27
13,21,27
13,20,26
15,23,29
16,22,27
15,24,28
16,26,32
14,23,32
13,22,31
12,19,25
13,19,27
12,18,25
14,22,30
15,24,31
14,22,32
15,24,33
16,23,29
15,22,25
16,24,26
15,23,25
15,23,25
14,21,24
14,19,23
14,18,20
15,23,26
13,23,30
14,25,31
14,22,28
14,21,30
14,21,27
14,22,28
15,22,28
13,22,27
13,22,28
13,22,30
13,22,29
13,22,30
13,20,28
13,20,27
13,21,29
13,20,27
13,20,27
13,21,28
13,21,27
13,20,26
13,19,25
13,19,23
13,21,25
13,21,26
13,22,29
12,21,27
12,21,27
12,22,26
13,22,27
14,23,28
14,23,30
14,22,29
14,21,29
13,20,26
12,20,24
12,19,22
12,18,22
12,19,24
13,21,26
12,22,27
13,23,28
12,22,28
12,20,26
11,18,24
12,19,23
12,19,22
12,20,23
12,21,27
14,25,31
14,24,30
13,23,28
13,21,27
14,21,25
14,22,26
14,22,25
13,22,27
14,22,26
14,21,25
14,20,25
13,20,26
13,20,24
13,20,23
14,21,24
14,21,24
14,20,24
14,21,24
14,21,24
13,21,26
13,22,29
13,20,27
13,21,27
13,21,27
13,21,26
13,22,28
13,23,28
13,22,26
14,23,28
13,23,32
13,23,31
13,23,29
12,21,29
12,21,27
12,20,26
13,21,29
13,21,26
13,20,25
13,20,27
12,19,26
11,18,26
12,18,27
11,17,25
12,19,26
12,18,25
12,18,25
14,21,27
12,18,24
12,19,24
13,22,26
13,21,24
13,21,26
13,21,28
13,22,29
13,22,28
13,24,30
13,23,29
14,25,33
14,23,31
14,23,31
14,24,31
14,25,32
14,23,30
13,23,30
15,24,31
14,24,33
13,22,28
15,21,27
16,23,28
16,24,29
16,24,27
15,25,29
12,22,29
12,23,31
13,25,32
14,25,32
14,24,33
14,25,34
13,20,24
11,19,29
12,20,33
13,22,33
14,25,33
13,20,29
15,21,29
16,23,31
16,23,29
17,24,31
16,25,33
13,23,31
12,21,30
14,21,28
14,22,27
14,24,31
14,23,32
13,22,32
13,20,31
12,19,27
12,19,26
14,22,27
13,22,28
15,24,31
15,24,32
15,24,32
14,22,31
13,21,29
14,22,30
13,22,30
13,20,27
13,20,26
12,19,27
13,21,28
12,22,29
13,23,31
14,25,32
15,24,30
15,23,27
14,21,24
12,19,24
12,20,26
10,19,26
10,19,28
11,20,30
13,21,30
14,23,29
15,26,33
15,26,35
15,27,38
14,24,32
13,22,29
11,19,22
11,18,23
12,20,28
12,20,30
13,23,34
13,23,34
12,22,33
12,23,36
12,22,35
12,24,35
12,24,32
11,20,29
11,19,29
11,19,29
12,19,25
12,19,25
13,20,28
14,19,27
13,21,28
13,21,26
13,21,25
13,21,26
12,20,26
12,22,27
14,25,33
14,23,34
14,22,26
14,21,26
13,19,25
14,21,28
13,21,27
12,22,27
12,22,28
12,20,24
12,21,25
13,22,28
14,22,26
13,21,26
13,24,31
13,22,31
13,23,35
15,24,36
14,22,31
12,20,24
13,23,29
14,24,35
14,25,32
14,26,33
14,26,33
13,24,32
12,22,32
12,22,31
13,21,28
13,22,29
12,21,28
14,21,28
15,21,28
14,21,30
14,25,33
13,23,28
11,19,27
12,19,29
12,20,29
12,19,27
11,19,27
12,21,27
12,22,30
13,22,28
12,21,29
12,22,29
12,21,32
13,21,33
11,20,27
11,20,26
11,19,25
12,19,25
12,20,25
13,21,26
13,24,29
13,23,28
12,22,27
13,20,25
13,20,27
12,20,26
12,22,30
12,24,34
12,24,33
14,24,33
13,21,27
13,20,26
15,23,27
14,23,28
14,22,28
14,24,32
12,23,29
12,21,30
13,23,32
13,23,27
13,21,25
13,20,22
13,20,24
13,20,23
12,22,27
12,22,27
11,20,24
11,19,25
12,22,29
12,23,29
12,23,32
12,23,32
11,21,29
12,21,29
11,21,28
11,20,24
11,20,26
13,22,28
13,21,27
12,21,24
11,21,25
11,21,27
10,20,28
10,19,25
11,19,24
12,19,21
14,23,29
14,23,31
12,21,26
13,20,26
12,19,26
12,19,24
10,17,23
9,16,22
9,16,23
11,17,24
11,18,26
12,20,28
12,21,31
12,20,32
12,20,30
12,19,28
12,18,24
11,18,22
10,18,23
10,18,22
10,18,22
11,18,24
10,17,25
10,17,27
10,16,24
10,17,25
11,17,23
12,18,22
12,18,24
12,18,23
11,17,24
10,15,20
11,17,20
12,20,24
13,22,27
13,19,25
12,20,25
12,20,27
11,19,27
11,18,24
11,18,22
10,15,18
10,17,21
10,17,21
10,17,21
10,17,21
10,17,20
11,17,19
11,16,18
10,16,20
11,17,22
11,19,25
11,19,28
11,19,28
11,18,27
12,18,25
11,17,21
11,19,23
10,17,20
10,18,22
11,17,22
11,18,25
11,18,27
9,17,26
9,17,27
10,15,22
10,17,25
11,18,25
12,19,25
13,20,27
13,20,25
12,19,24
13,19,25
13,19,25
10,18,24
10,18,24
9,16,22
9,15,19
9,17,19
9,16,19
10,17,22
11,18,22
11,17,22
10,16,22
11,17,23
11,18,24
12,19,26
12,18,26
11,18,28
11,17,29
10,16,28
10,16,26
10,18,25
10,18,22
12,18,20
10,16,18
10,16,19
10,15,19
10,15,19
9,14,19
9,14,22
10,16,24
11,16,23
12,17,21
12,16,19
11,16,21
12,17,23
12,18,25
12,19,25
11,18,23
10,17,21
10,17,24
10,17,24
11,17,23
11,19,24
11,20,25
12,22,25
12,22,24
11,20,23
11,19,22
12,19,27
12,18,28
12,19,27
13,21,31
11,20,27
11,19,24
12,19,22
11,17,20
12,19,24
12,19,28
10,17,23
10,19,25
9,18,22
9,17,23
10,17,23
11,18,26
11,18,32
10,17,32
9,16,31
10,17,30
9,16,26
9,15,22
10,17,20
11,17,20
13,19,23
11,17,26
11,17,24
10,18,23
11,18,24
10,15,21
11,16,22
12,18,23
11,18,21
10,17,21
10,16,20
9,15,21
10,15,22
10,16,23
11,18,25
10,19,25
10,21,29
11,21,30
11,17,25
11,19,25
11,18,23
11,19,24
11,19,24
11,17,23
12,19,23
12,17,22
11,17,20
11,19,22
10,17,21
12,19,26
12,19,26
12,19,25
11,19,27
10,19,26
11,19,25
13,21,26
14,21,26
